id,parent_id,kode_dagri,name,Latitude,Longitude
1101010001,1101010,11.09.07.2008,LATIUNG,,
1101010002,1101010,11.09.07.2011,LABUHAN BAJAU,,
1101010003,1101010,11.09.07.2002,SUAK LAMATAN,,
1101010004,1101010,11.09.07.2013,ANA AO,,
1101010005,1101010,11.09.07.2014,LATALING,,
1101010006,1101010,11.09.07.2015,PULAU BENGKALAK,,
1101010007,1101010,11.09.07.2007,BADEGONG,,
1101010008,1101010,11.09.07.2006,KEBUN BARU,,
1101010009,1101010,11.09.07.2005,ULUL MAYANG,,
110101001,1101010,11.09.07.2009,PASIR TINGGI,,
1101010011,1101010,11.09.07.2010,LABUHAN JAYA,,
1101010012,1101010,11.09.07.2016,LABUHAN BAKTI,,
1101010013,1101010,11.09.07.2004,BATU RALANG,,
1101010014,1101010,11.09.07.2003,ALUS ALUS,,
1101010015,1101010,11.09.07.2001,SEUNEUBOK,,
1101010016,1101010,11.09.07.2012,BLANG SEBEL,,
1101010017,1101010,11.09.07.2019,TRANS BARU,,
1101010018,1101010,11.09.07.2018,TRANS MERANTI,,
1101010019,1101010,11.09.07.2017,TRANS JERNGE,,
1101020022,1101020,11.09.04.2024,AIR PINANG,,
1101020023,1101020,11.09.04.2022,KUALA MAKMUR,,
1101020024,1101020,11.09.04.2021,GANTING,,
1101020025,1101020,11.09.04.2028,LINGGI,,
1101020026,1101020,11.09.04.2019,LUGU,,
1101020027,1101020,11.09.04.2017,SINABANG,,
1101020028,1101020,11.09.04.2015,SUKA MAJU,,
1101020029,1101020,11.09.04.2016,SUKA KARYA,,
110102003,1101020,11.09.04.2014,SUKA JAYA,,
1101020031,1101020,11.09.04.2012,AIR DINGIN,,
1101020032,1101020,11.09.04.2026,KOTA BATU,,
1101020035,1101020,11.09.04.2009,SUAK BULUH,,
1101020036,1101020,11.09.04.2023,UJUNG TINGGI,,
1101020037,1101020,11.09.04.2025,PULAU SIUMAT,,
1101020038,1101020,11.09.04.2020,SEFOYAN,,
1101020039,1101020,11.09.04.2018,AMAITENG MULIA,,
110102004,1101020,11.09.04.2013,AMERIA BAHAGIA,,
1101021001,1101021,11.09.03.2016,SITAL,,
1101021002,1101021,11.09.03.2015,LEUBANG,,
1101021003,1101021,11.09.03.2014,LEUBANG HULU,,
1101021004,1101021,11.09.03.2004,AWE SEUBAL,,
1101021005,1101021,11.09.03.2013,LANTIK,,
1101021006,1101021,11.09.03.2011,AWE KECIL,,
1101021007,1101021,11.09.03.2009,SALUR,,
1101021008,1101021,11.09.03.2008,SALUR LATUN,,
1101021009,1101021,11.09.03.2007,SALUR LASENGALU,,
110102101,1101021,11.09.03.2018,NANCALA,,
1101021011,1101021,11.09.03.2017,MAUDIL,,
1101021012,1101021,11.09.03.2006,INOR,,
1101021013,1101021,11.09.03.2012,NAIBOS,,
1101021014,1101021,11.09.03.2005,LAAYON,,
1101021015,1101021,11.09.03.2003,ANGKEO,,
1101021016,1101021,11.09.03.2002,BUNON,,
1101021017,1101021,11.09.03.2001,SILENGAS,,
1101021018,1101021,11.09.03.2010,PULAU TEUPAH,,
1101022001,1101022,11.09.09.2005,KAHAT,,
1101022002,1101022,11.09.09.2004,BUSUNG INDAH,,
1101022003,1101022,11.09.09.2008,NANCAWA,,
1101022004,1101022,11.09.09.2009,LABUAH,,
1101022005,1101022,11.09.09.2007,ABAIL,,
1101022006,1101022,11.09.09.2006,SIMPANG ABAIL,,
1101022007,1101022,11.09.09.2003,LANTING,,
1101022008,1101022,11.09.09.2002,LASIKIN,,
1101022009,1101022,11.09.09.2001,MATANURUNG,,
110102201,1101022,11.09.09.2010,SUA SUA,,
1101022011,1101022,11.09.09.2011,BATU BATU,,
1101022012,1101022,11.09.09.2012,SITUBUK,,
1101030001,1101030,11.09.01.2013,DIHIT,,
1101030002,1101030,11.09.01.2023,LAUKE,,
1101030003,1101030,11.09.01.2012,LAMBAYA,,
1101030004,1101030,11.09.01.2011,LAKUBANG,,
1101030005,1101030,11.09.01.2008,KAMPUNG AIE,,
1101030006,1101030,11.09.01.2009,LAUREE,,
1101030007,1101030,11.09.01.2016,LATITIK,,
1101030008,1101030,11.09.01.2010,LAMAYANG,,
1101030009,1101030,11.09.01.2007,WEL WEL,,
110103002,1101030,11.09.01.2024,SITUFA JAYA,,
1101030021,1101030,11.09.01.2022,PUTRA JAYA,,
1101030022,1101030,11.09.01.2021,LUAN SORIP,,
1101030023,1101030,11.09.01.2020,SUAK BARU,,
1101030024,1101030,11.09.01.2019,SEBBE,,
1101030025,1101030,11.09.01.2018,KUTA BARU,,
1101030026,1101030,11.09.01.2017,WEL LANGKOM,,
1101031001,1101031,11.09.05.2005,KUALA BAKTI,,
1101031002,1101031,11.09.05.2004,LUGU SEBAHAK,,
1101031003,1101031,11.09.05.2003,GUNUNG PUTIH,,
1101031004,1101031,11.09.05.2001,BABUSSALAM,,
1101031005,1101031,11.09.05.2002,MUARA AMAN,,
1101031006,1101031,11.09.05.2008,LUAN BALU,,
1101031007,1101031,11.09.05.2007,SAMBAI,,
1101031008,1101031,11.09.05.2010,KUALA BARU,,
1101031009,1101031,11.09.05.2009,TANJUNG RAYA,,
110103101,1101031,11.09.05.2006,BULU HADIK,,
1101032001,1101032,11.09.10.2001,BUBUHAN,,
1101032002,1101032,11.09.10.2002,AMARABU,,
1101032003,1101032,11.09.10.2003,KUTA INANG,,
1101032004,1101032,11.09.10.2004,KUTA PADANG,,
1101032005,1101032,11.09.10.2006,LATAK AYAH,,
1101032006,1101032,11.09.10.2005,SIBULUH,,
1101032007,1101032,11.09.10.2007,BORENGAN,,
1101032008,1101032,11.09.10.2008,UJUNG PADANG,,
1101040001,1101040,11.09.02.2001,UJUNG SALANG,,
1101040002,1101040,11.09.02.2002,PADANG UNOI,,
1101040003,1101040,11.09.02.2004,MEUNAFA,,
1101040004,1101040,11.09.02.2003,NASREUHE,,
1101040005,1101040,11.09.02.2005,ALONG,,
1101040006,1101040,11.09.02.2006,PANTON LAWE,,
1101040007,1101040,11.09.02.2007,MUTIARA,,
1101040008,1101040,11.09.02.2009,KARYA BAKTI,,
1101040009,1101040,11.09.02.2008,TAMON JAYA,,
110104001,1101040,11.09.02.2010,JAYA BARU,,
1101040011,1101040,11.09.02.2011,TAMENG,,
1101040012,1101040,11.09.02.2012,LALLA BAHAGIA,,
1101040013,1101040,11.09.02.2013,SUAK MANANG,,
1101040014,1101040,11.09.02.2016,BUNGA,,
1101040015,1101040,11.09.02.2014,GANANG PUSAKO,,
1101040016,1101040,11.09.02.2015,KENANGAN JAYA,,
1101050007,1101050,11.09.06.2013,SANGGIRAN,,
1101050008,1101050,11.09.06.2009,AMABAAN,,
1101050009,1101050,11.09.06.2010,MITEUM,,
110105001,1101050,11.09.06.2007,MALASIN,,
1101050011,1101050,11.09.06.2005,LAMAMEK,,
1101050012,1101050,11.09.06.2003,SIGULAI,,
1101050013,1101050,11.09.06.2002,SEMBILAN,,
1101050014,1101050,11.09.06.2001,LAYABAUNG,,
1101050015,1101050,11.09.06.2014,LHOK MAKMUR,,
1101050016,1101050,11.09.06.2012,UJUNG HARAPAN,,
1101050017,1101050,11.09.06.2011,LHOK BIKHAO,,
1101050018,1101050,11.09.06.2008,BABUL MAKMUR,,
1101050019,1101050,11.09.06.2006,BATU RAGI,,
110105002,1101050,11.09.06.2004,SINAR BAHAGIA,,
1101051001,1101051,11.09.08.2008,LAFAKHA,,
1101051002,1101051,11.09.08.2007,LHOK DALAM,,
1101051003,1101051,11.09.08.2006,LUBUK BAIK,,
1101051004,1101051,11.09.08.2005,LANGI,,
1101051005,1101051,11.09.08.2004,SERAFON,,
1101051006,1101051,11.09.08.2003,LHOK PAUH,,
1101051007,1101051,11.09.08.2002,LAMEREM,,
1101051008,1101051,11.09.08.2001,LEWAK,,
1102010003,1102010,11.10.01.2002,PULAU BAGUK,,
1102010004,1102010,11.10.01.2001,PULAU BALAI,,
1102010005,1102010,11.10.01.2004,TELUK NIBUNG,,
1102011001,1102011,11.10.16.2002,ASANTOLA,,
1102011002,1102011,11.10.16.2003,UJUNG SIALIT,,
1102011003,1102011,11.10.16.2001,HALOBAN,,
1102011004,1102011,11.10.16.2004,SUKA MAKMUR,,
1102020003,1102020,11.10.04.2003,PULO SAROK,,
1102020004,1102020,11.10.04.2001,PASAR SINGKIL,,
1102020005,1102020,11.10.04.2002,UJUNG,,
1102020006,1102020,11.10.04.2005,KOTA SIMBOLING,,
1102020007,1102020,11.10.04.2004,KILANGAN,,
1102020009,1102020,11.10.04.2007,TELUK AMBUN,,
110202001,1102020,11.10.04.2008,RANTAU GEDANG,,
1102020011,1102020,11.10.04.2009,TELUK RUMBIA,,
1102020012,1102020,11.10.04.2012,TAKAL PASIR,,
1102020013,1102020,11.10.04.2014,SELOK ACEH,,
1102020014,1102020,11.10.04.2010,PEA BUMBUNG,,
1102020015,1102020,11.10.04.2011,PEMUKA,,
1102020019,1102020,11.10.04.2020,SUKA DAMAI,,
110202002,1102020,11.10.04.2017,UJUNG BAWANG,,
1102020021,1102020,11.10.04.2019,SITI AMBIA,,
1102020022,1102020,11.10.04.2016,SUKA MAKMUR,,
1102021001,1102021,11.10.10.2001,GOSONG TELAGA UTARA,,
1102021002,1102021,11.10.10.2002,GOSONG TELAGA SELATAN,,
1102021003,1102021,11.10.10.2005,GOSONG TELAGA TIMUR,,
1102021004,1102021,11.10.10.2007,TELAGA BAKTI,,
1102021005,1102021,11.10.10.2003,KAMPUNG BARU,,
1102021006,1102021,11.10.10.2004,KETAPANG INDAH,,
1102021007,1102021,11.10.10.2006,GOSONG TELAGA BARAT,,
1102022001,1102022,11.10.14.2004,KAYU MENANG,,
1102022002,1102022,11.10.14.2002,KUALA BARU SUNGAI,,
1102022003,1102022,11.10.14.2001,KUALA BARU LAUT,,
1102022004,1102022,11.10.14.2003,SUKA JAYA,,
1102030017,1102030,11.10.02.2005,PANGI,,
1102030026,1102030,11.10.02.2021,TUGAN,,
1102030027,1102030,11.10.02.2019,CIBUBUKAN,,
1102030028,1102030,11.10.02.2002,KAIN GOLONG,,
1102030029,1102030,11.10.02.2006,SUKAREJO,,
110203003,1102030,11.10.02.2015,TUH TUHAN,,
1102030031,1102030,11.10.02.2016,LAE GECIH,,
1102030032,1102030,11.10.02.2004,SIATAS,,
1102030033,1102030,11.10.02.2003,KUTA KERANGAN,,
1102030034,1102030,11.10.02.2001,LIPAT KAJANG,,
1102030035,1102030,11.10.02.2022,TANJUNG MAS,,
1102030036,1102030,11.10.02.2020,SERASAH,,
1102030038,1102030,11.10.02.2007,UJUNG LIMUS,,
1102030039,1102030,11.10.02.2008,SILATONG,,
110203004,1102030,11.10.02.2010,LAE RIMAN,,
1102030041,1102030,11.10.02.2009,PERTABAS,,
1102030042,1102030,11.10.02.2014,KUTA TINGGI,,
1102030043,1102030,11.10.02.2013,LAE NIPE,,
1102030044,1102030,11.10.02.2011,PAKIRAMAN,,
1102030048,1102030,11.10.02.2018,LAE GAMBIR,,
1102030049,1102030,11.10.02.2012,KUTA BATU,,
110203005,1102030,11.10.02.2017,GUHA,,
1102030051,1102030,11.10.02.2023,LIPAT KAJANG ATAS,,
1102030052,1102030,11.10.02.2024,SIDODADI,,
1102030053,1102030,11.10.02.2025,PANDAN SARI,,
1102031001,1102031,11.10.06.2019,PERTAMPAKAN,,
1102031002,1102031,11.10.06.2018,TANAH MERAH,,
1102031003,1102031,11.10.06.2017,SEBATANG,,
1102031004,1102031,11.10.06.2016,SEPING BARU,,
1102031005,1102031,11.10.06.2015,PERANGUSAN,,
1102031006,1102031,11.10.06.2014,GUNUNG LAGAN,,
1102031007,1102031,11.10.06.2006,TANAH BARA,,
1102031008,1102031,11.10.06.2013,SUKA MAKMUR,,
1102031009,1102031,11.10.06.2012,SIDOREJO,,
110203101,1102031,11.10.06.2020,PANDAN SARI,,
1102031011,1102031,11.10.06.2011,BLOK 31,,
1102031012,1102031,11.10.06.2010,BLOK 18,,
1102031013,1102031,11.10.06.2021,SANGGABERU SILULUSAN,,
1102031014,1102031,11.10.06.2009,BLOK 15,,
1102031015,1102031,11.10.06.2022,TULAAN,,
1102031016,1102031,11.10.06.2008,BLOK VI BARU,,
1102031017,1102031,11.10.06.2023,TUNAS HARAPAN,,
1102031018,1102031,11.10.06.2024,LAE BUTAR,,
1102031019,1102031,11.10.06.2007,RIMO,,
110203102,1102031,11.10.06.2025,SIANJO ANJO MERIAH,,
1102031021,1102031,11.10.06.2004,CINGKAM,,
1102031022,1102031,11.10.06.2003,BUKIT HARAPAN,,
1102031023,1102031,11.10.06.2002,PENJAHITAN,,
1102031024,1102031,11.10.06.2001,TANJUNG BETIK,,
1102031025,1102031,11.10.06.2005,LABUHAN KERA,,
1102032001,1102032,11.10.11.2006,SITUBAN MAKMUR,,
1102032002,1102032,11.10.11.2001,LAE BALNO,,
1102032003,1102032,11.10.11.2003,SIKORAN,,
1102032004,1102032,11.10.11.2002,NAPA GALUH,,
1102032005,1102032,11.10.11.2005,BISKANG,,
1102032006,1102032,11.10.11.2004,SITUBUH-TUBUH,,
1102033001,1102033,11.10.12.2009,MANDUMPANG,,
1102033002,1102033,11.10.12.2005,ALUR LINCI,,
1102033003,1102033,11.10.12.2010,SIRIMO MUNGKUR,,
1102033004,1102033,11.10.12.2008,KERAS,,
1102033005,1102033,11.10.12.2007,KETANGKUHAN,,
1102033006,1102033,11.10.12.2006,SIOMPIN,,
1102033007,1102033,11.10.12.2011,BULU ARA,,
1102033008,1102033,11.10.12.2004,LAE BANGUN,,
1102033009,1102033,11.10.12.2003,BULU SEMA,,
110203301,1102033,11.10.12.2002,PANGKALAN SULAMPI,,
1102033011,1102033,11.10.12.2001,SURO BARU,,
1102042001,1102042,11.10.13.2006,SRI KAYU,,
1102042002,1102042,11.10.13.2007,PEA JAMBU,,
1102042003,1102042,11.10.13.2003,LAE PINANG,,
1102042004,1102042,11.10.13.2001,SINGKOHOR,,
1102042006,1102042,11.10.13.2004,MUKTI JAYA,,
1102042007,1102042,11.10.13.2002,LAE SIPOLA,,
1102043001,1102043,11.10.09.2006,MUARA PEA,,
1102043002,1102043,11.10.09.2008,SUMBER MUKTI,,
1102043003,1102043,11.10.09.2005,LADANG BISIK,,
1102043004,1102043,11.10.09.2004,SAMAR DUA,,
1102043005,1102043,11.10.09.2003,BUTAR,,
1102043007,1102043,11.10.09.2002,LAPAHAN BUAYA,,
1102043008,1102043,11.10.09.2001,LENTONG,,
1102043009,1102043,11.10.09.2010,DANAU BUNGARA,,
1102043006,1102043,11.10.09.2009,MUKTI LINCIR,,
1103010001,1103010,11.01.09.2012,KUTA PADANG,,
1103010002,1103010,11.01.09.2013,RAKET,,
1103010003,1103010,11.01.09.2014,GAMPONG TENGAH,,
1103010004,1103010,11.01.09.2005,TEPIN TINGGI,,
1103010005,1103010,11.01.09.2004,IE MEUDAMA,,
1103010009,1103010,11.01.09.2002,UJONG TANOH,,
110301001,1103010,11.01.09.2001,KEUDE TRUMON,,
1103010011,1103010,11.01.09.2006,KUTA BARU,,
1103010012,1103010,11.01.09.2003,SINGLENG,,
1103010013,1103010,11.01.09.2007,PANTON BILI,,
1103010027,1103010,11.01.09.2016,UPT II PD HARAPAN,,
110301003,1103010,11.01.09.2015,SEUNABOK JAYA (EX UPT V),,
1103011001,1103011,11.01.16.2012,TITI POBEN,,
1103011002,1103011,11.01.16.2011,ALUR BUJOK,,
1103011003,1103011,11.01.16.2009,SEUNEUBOK PUNTHO,,
1103011008,1103011,11.01.16.2005,PINTO RIMBA,,
1103011009,1103011,11.01.16.2006,KRUNG LUAS,,
110301101,1103011,11.01.16.2007,JAMBO DALEM,,
1103011011,1103011,11.01.16.2008,KAPAI SEUSAK,,
1103011012,1103011,11.01.16.2010,UPT I SNB PUSAKA,,
1103012001,1103012,11.01.18.2010,LHOK RAYA,,
1103012002,1103012,11.01.18.2009,IE JEUREUNEH,,
1103012003,1103012,11.01.18.2008,NACA,,
1103012004,1103012,11.01.18.2007,COT BAYU,,
1103012005,1103012,11.01.18.2006,JAMBO PAPEUN,,
1103012006,1103012,11.01.18.2001,LADANG RIMBA,,
1103012007,1103012,11.01.18.2005,PULO PAYA,,
1103012008,1103012,11.01.18.2004,KRUENG BATEE,,
1103012009,1103012,11.01.18.2003,KAMPONG TEUNGOH,,
110301201,1103012,11.01.18.2002,GUNONG KAPHO,,
1103020001,1103020,11.01.01.2002,UJUNG MANGKI,,
1103020002,1103020,11.01.01.2001,KEUDE BAKONGAN,,
1103020003,1103020,11.01.01.2017,KAMPUNG BARU,,
1103020014,1103020,11.01.01.2003,UJUNG PADANG,,
1103020015,1103020,11.01.01.2004,KMP DRIEN,,
1103020023,1103020,11.01.01.2015,DAHRUL IHSAN,,
1103020024,1103020,11.01.01.2016,PADANG BEURAHAN,,
1103021002,1103021,11.01.15.2006,UJUNG PULO CUT,,
1103021003,1103021,11.01.15.2003,UJUNG PULO RAYEUK,,
1103021004,1103021,11.01.15.2001,PASI SEUBADEH,,
1103021005,1103021,11.01.15.2002,LADANG RIMBA,,
1103021006,1103021,11.01.15.2005,SIMPANG,,
1103021007,1103021,11.01.15.2004,SAWAH TINGKEUM,,
1103021008,1103021,11.01.15.2008,SEULEUKAT,,
1103022001,1103022,11.01.17.2004,SENEUBOK ALUR BULAH,,
1103022002,1103022,11.01.17.2010,ALURDUAMAS,,
1103022003,1103022,11.01.17.2009,JAMBO KEUPOK,,
1103022004,1103022,11.01.17.2005,UJUNG TANOH,,
1103022005,1103022,11.01.17.2008,BEUTONG,,
1103022006,1103022,11.01.17.2007,UJUNG GUNONG RAYEK,,
1103022007,1103022,11.01.17.2006,UJUNG GUNUNG CUT,,
1103022008,1103022,11.01.17.2002,RAMBONG,,
1103022009,1103022,11.01.17.2003,SEUNEUBOK KEURANJI,,
110302201,1103022,11.01.17.2001,BUKIT GADING,,
1103030001,1103030,11.01.03.2015,PASI LEMBANG,,
1103030002,1103030,11.01.03.2016,UJUNG PADANG,,
1103030003,1103030,11.01.03.2017,INDRA DAMAI,,
1103030004,1103030,11.01.03.2001,SUAQ BAKONG,,
1103030005,1103030,11.01.03.2003,BARAT DAYA,,
1103030006,1103030,11.01.03.2004,SIALANG,,
1103030007,1103030,11.01.03.2005,KAPEH,,
1103030008,1103030,11.01.03.2006,PULO IE,,
1103030009,1103030,11.01.03.2011,JUA,,
110303001,1103030,11.01.03.2012,PASI MERAPAT,,
1103030011,1103030,11.01.03.2010,UJUNG,,
1103030012,1103030,11.01.03.2009,LUAR,,
1103030013,1103030,11.01.03.2008,KEDAI KANDANG,,
1103030014,1103030,11.01.03.2002,RANTAU BINUANG,,
1103030015,1103030,11.01.03.2013,UJUNG PASIR,,
1103030016,1103030,11.01.03.2014,GELUMBUK,,
1103030017,1103030,11.01.03.2007,KEDAI RUNDING,,
1103031001,1103031,11.01.14.2002,SAPIK,,
1103031002,1103031,11.01.14.2004,DURIAN KAWAN,,
1103031003,1103031,11.01.14.2003,ALAI,,
1103031004,1103031,11.01.14.2001,PAYA DAPUR,,
1103031005,1103031,11.01.14.2007,PUCUK LEMBANG,,
1103031006,1103031,11.01.14.2006,LAWE BULUH DIDI,,
1103031007,1103031,11.01.14.2005,LAWE SAWAH,,
1103031008,1103031,11.01.14.2008,PAYA LABA,,
1103031009,1103031,11.01.14.2009,LAWE CIMANOK,,
1103040001,1103040,11.01.02.2019,KEDAI PADANG,,
1103040002,1103040,11.01.02.2018,PASI KUALA BAU,,
1103040003,1103040,11.01.02.2017,SUAQ GERINGGENG,,
1103040004,1103040,11.01.02.2016,SIMPANG LHEE,,
1103040005,1103040,11.01.02.2007,SIMPANG EMPAT,,
1103040006,1103040,11.01.02.2006,JAMBO MANYANG,,
1103040007,1103040,11.01.02.2008,LIMAU PURUT,,
1103040008,1103040,11.01.02.2009,PULO KAMBING,,
1103040009,1103040,11.01.02.2010,KAMPUNG PAYA,,
110304001,1103040,11.01.02.2011,KRUENG BATU,,
1103040011,1103040,11.01.02.2004,GUNONG PULO,,
1103040012,1103040,11.01.02.2005,PULO IE I,,
1103040013,1103040,11.01.02.2002,KRUENG BATEE,,
1103040014,1103040,11.01.02.2003,PASI KUALA ASAHAN,,
1103040015,1103040,11.01.02.2001,FAJAR HARAPAN,,
1103040036,1103040,11.01.02.2012,KRUENG KLUET,,
1103040039,1103040,11.01.02.2013,ALUR MAS,,
110304005,1103040,11.01.02.2014,KAMPUNG TINGGI,,
1103040051,1103040,11.01.02.2015,KAMPUNG RUAK,,
1103040052,1103040,11.01.02.2020,KOTA FAJAR,,
1103040053,1103040,11.01.02.2021,GUNUNG PUDUNG,,
1103041001,1103041,11.01.10.2019,UJUNG PADANG ASAHAN,,
1103041002,1103041,11.01.10.2020,PULO IE II,,
1103041003,1103041,11.01.10.2012,IE MIRAH,,
1103041004,1103041,11.01.10.2014,UJUNG PADANG RASIAN,,
1103041005,1103041,11.01.10.2013,PASI RASIAN,,
1103041006,1103041,11.01.10.2018,TEUPIN GAJAH,,
1103041007,1103041,11.01.10.2017,KAMPUNG BARO,,
1103041008,1103041,11.01.10.2015,KRUENG KELEE,,
1103041009,1103041,11.01.10.2016,LHOK SIALANG RAYEUK,,
110304101,1103041,11.01.10.2010,LHOK SIALANG CUT,,
1103041011,1103041,11.01.10.2006,PAYATEUK,,
1103041012,1103041,11.01.10.2003,SILOLO,,
1103041013,1103041,11.01.10.2004,KAMPUNG BARU,,
1103041014,1103041,11.01.10.2011,SI NEUBOK,,
1103041015,1103041,11.01.10.2007,LADANG TUHA,,
1103041016,1103041,11.01.10.2005,PANTON BILI,,
1103041017,1103041,11.01.10.2001,LADANG TEUNGOH,,
1103041018,1103041,11.01.10.2002,PUCUK KRUENG,,
1103041019,1103041,11.01.10.2008,MATA IE,,
110304102,1103041,11.01.10.2009,UJUNG BATU,,
1103041021,1103041,11.01.10.2021,PANTE RAJA,,
1103042001,1103042,11.01.13.2003,JAMBO PAPAN,,
1103042002,1103042,11.01.13.2005,KOTO INDARUNG,,
1103042003,1103042,11.01.13.2006,SIURAI URAI,,
1103042004,1103042,11.01.13.2004,MALAKA,,
1103042005,1103042,11.01.13.2010,LAWE MELANG,,
1103042006,1103042,11.01.13.2001,KOTO,,
1103042007,1103042,11.01.13.2007,KAMPUNG SAWAH,,
1103042008,1103042,11.01.13.2008,KAMPUNG PADANG,,
1103042009,1103042,11.01.13.2009,PULO AIR,,
110304201,1103042,11.01.13.2011,MERSAK,,
1103042011,1103042,11.01.13.2012,SIMPANG DUA,,
1103042012,1103042,11.01.13.2013,SIMPANG TIGA,,
1103042013,1103042,11.01.13.2002,ALUR KEJRUN,,
1103050001,1103050,11.01.08.2010,GUNUNG KERAMBIL,,
1103050002,1103050,11.01.08.2011,AIR BERUDANG,,
1103050003,1103050,11.01.08.2001,LHOK KETAPANG,,
1103050004,1103050,11.01.08.2002,HILIR,,
1103050005,1103050,11.01.08.2007,PASAR,,
1103050006,1103050,11.01.08.2003,PADANG,,
1103050007,1103050,11.01.08.2006,TEPI AIR,,
1103050008,1103050,11.01.08.2004,HULU,,
1103050009,1103050,11.01.08.2005,JAMBO APHA,,
110305001,1103050,11.01.08.2008,LHOK BENGKUANG,,
1103050011,1103050,11.01.08.2012,BATU ITAM,,
1103050012,1103050,11.01.08.2013,PANJUPIAN,,
1103050013,1103050,11.01.08.2014,LHOK RUKAM,,
1103050014,1103050,11.01.08.2015,AIR PINANG,,
1103050015,1103050,11.01.08.2009,PANTON LUAS,,
1103050016,1103050,11.01.08.2016,LHOK BENGKUANG TIMUR,,
1103060001,1103060,11.01.06.2013,UJUNG TANAH,,
1103060002,1103060,11.01.06.2020,PAYONAN GADANG,,
1103060003,1103060,11.01.06.2017,LUBUK LAYU,,
1103060004,1103060,11.01.06.2018,SUAQ HULU,,
1103060005,1103060,11.01.06.2016,LUAR,,
1103060006,1103060,11.01.06.2014,UJUNG KAMPUNG,,
1103060007,1103060,11.01.06.2019,TAMPANG,,
1103060008,1103060,11.01.06.2015,JILATANG,,
1103060009,1103060,11.01.06.2025,AIR SIALANG HULU,,
110306001,1103060,11.01.06.2026,AIR SIALANG TENGAH,,
1103060011,1103060,11.01.06.2024,AIR SIALANG HILIR,,
1103060012,1103060,11.01.06.2002,SUBARANG,,
1103060013,1103060,11.01.06.2004,GUNUNG KETEK,,
1103060014,1103060,11.01.06.2003,KOTA BARU,,
1103060015,1103060,11.01.06.2006,MADAT,,
1103060016,1103060,11.01.06.2001,DALAM,,
1103060017,1103060,11.01.06.2008,TENGAH,,
1103060018,1103060,11.01.06.2027,BALAI,,
1103060019,1103060,11.01.06.2022,BARU,,
110306002,1103060,11.01.06.2021,GADANG,,
1103060021,1103060,11.01.06.2023,LADANG KASIK PUTIH,,
1103060022,1103060,11.01.06.2005,LADANG PANTON LUAS,,
1103060023,1103060,11.01.06.2007,ALUR SIMERAH,,
1103060024,1103060,11.01.06.2010,ALUR PINANG,,
1103060025,1103060,11.01.06.2009,GUNUNG CUT,,
1103060026,1103060,11.01.06.2011,KUTA BLANG,,
1103060027,1103060,11.01.06.2012,BATEE TUNGGAI,,
1103060028,1103060,11.01.06.2028,ARAFAH,,
1103070001,1103070,11.01.07.2015,SAWANG BAU,,
1103070002,1103070,11.01.07.2014,UJUNG PADANG,,
1103070003,1103070,11.01.07.2011,KUTA BARO,,
1103070004,1103070,11.01.07.2010,SIMPANG III,,
1103070005,1103070,11.01.07.2012,BLANG GELINGGANG,,
1103070006,1103070,11.01.07.2003,MEULIGO,,
1103070007,1103070,11.01.07.2002,SAWANG I,,
1103070008,1103070,11.01.07.2005,SAWANG II,,
1103070009,1103070,11.01.07.2006,UJUNG KARANG,,
110307001,1103070,11.01.07.2004,LHOK PAWOH,,
1103070011,1103070,11.01.07.2009,PANTON LUAS,,
1103070012,1103070,11.01.07.2008,TRIENG MEUDURO TUNONG,,
1103070013,1103070,11.01.07.2007,TRIENG MEUDURO BAROH,,
1103070014,1103070,11.01.07.2001,SIKULAT,,
1103070015,1103070,11.01.07.2013,MUTIARA,,
1103080001,1103080,11.01.05.2021,ALUE MEUTUAH,,
1103080002,1103080,11.01.05.2020,LHOK AMAN,,
1103080003,1103080,11.01.05.2022,LADANG BARO,,
1103080004,1103080,11.01.05.2019,LABUHAN TAROK,,
1103080005,1103080,11.01.05.2018,TANJUNG HARAPAN,,
1103080006,1103080,11.01.05.2017,KUTA BARO,,
1103080007,1103080,11.01.05.2016,KEUDE MEUKEK,,
1103080008,1103080,11.01.05.2012,ARON TUNGGAI,,
1103080009,1103080,11.01.05.2014,BLANG BLADEH,,
110308001,1103080,11.01.05.2013,BLANG TEUNGOH,,
1103080011,1103080,11.01.05.2015,IE BUBOH,,
1103080012,1103080,11.01.05.2001,KUTA BULOH II,,
1103080013,1103080,11.01.05.2002,KUTA BULOH I,,
1103080014,1103080,11.01.05.2003,IE DINGEN,,
1103080015,1103080,11.01.05.2004,DRIEN JALO,,
1103080016,1103080,11.01.05.2005,JAMBO PAPEUN,,
1103080017,1103080,11.01.05.2006,BUKET MEUH,,
1103080018,1103080,11.01.05.2009,ALUE BARO,,
1103080019,1103080,11.01.05.2008,ROT TEUNGOH,,
110308002,1103080,11.01.05.2007,BLANG KUALA,,
1103080021,1103080,11.01.05.2010,LADANG TUHA,,
1103080022,1103080,11.01.05.2011,LHOK MAMPLAM,,
1103080023,1103080,11.01.05.2023,LABUHAN TAROK II,,
110309001,1103090,11.01.04.2016,PADANG BARU,,
1103090011,1103090,11.01.04.2015,LEMBAH BARU,,
1103090012,1103090,11.01.04.2014,TENGAH BARU,,
1103090013,1103090,11.01.04.2007,PAWOH,,
1103090014,1103090,11.01.04.2005,APHA,,
1103090015,1103090,11.01.04.2004,PASAR LAMA,,
